[LineInfoData]
IDNUM McNum McMdln McName StartBeam BeamNum Pass SecMntHld PrevMachine NextMachine
1 1 0x71100 "NPM-DX-1" 1 4 0 0 0 3
2 2 0x52100 "NPM-2" 5 2 0 0 3 3
3 3 0x52100 "NPM-3" 7 2 0 0 3 3
4 4 0x52200 "NPM-4" 9 2 0 0 3 0

[BeamData]
IDNUM Head NzlChg BulkFdr StickFdr CutUnit Ccamera Camera LeadChk Sensor3D BGACSP SPNzl LoadCntl TrayMagazine DblFdrUse HeadType NzlChgKind NzlSlots NzlBigSlots Flux ConvTime DHHighScan FdrTblType FdrSlots FrameType TraySlots TraySize EjCnv Stage ExConv ExBigNzl Lane SlowDown TM Hs8NzlChg PCBWarpMeasurement HighSpd HeightSensor AutoPinChg ConvLen CustomTray NPMExConvL NPMExConvR ThinTypeSingleFdr TallComp PIP COAXIAL LeadAdjust HeadCamera PcbHolder LCR BackLight PartsBCR CompactCart TrayStocker EnvAdjust GangTkup SlotNumbering FixLoad1N HPM1 HPM2
1 1 1 0 0 1 1 3 0 0 0 0 0 0 2 28 0 32 0 0 100 0 3 17 0 0 0 0 1 0 0 13 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
2 2 1 0 0 1 1 3 0 0 0 0 0 0 2 28 0 32 0 0 100 0 3 17 0 0 0 0 1 0 0 13 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
3 3 1 0 0 1 1 3 0 0 0 0 0 0 2 28 0 32 0 0 100 0 3 17 0 0 0 0 0 0 0 13 0 4 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
4 4 1 0 0 1 1 3 0 0 0 0 0 0 2 28 0 32 0 0 100 0 3 17 0 0 0 0 0 0 0 13 0 4 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
5 5 1 0 0 1 1 1 0 0 0 0 0 0 2 17 0 32 0 0 100 0 3 30 0 0 0 0 3 0 0 9 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
6 6 1 0 0 1 1 1 0 0 0 0 0 0 2 17 0 32 0 0 100 0 3 30 0 0 0 0 3 0 0 9 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
7 7 1 0 1 1 1 1 0 0 1 0 0 0 2 14 1 16 0 0 100 0 3 30 0 0 0 0 3 0 0 9 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
8 8 1 0 0 1 1 1 0 0 0 0 0 0 2 17 0 32 0 0 100 0 3 30 0 0 0 0 3 0 0 9 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
9 9 1 0 1 1 1 3 0 1 1 0 1 0 2 34 6 15 0 0 100 0 3 30 0 0 0 0 3 0 0 1 0 4 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
10 10 1 0 0 0 1 3 0 1 1 0 1 1 2 34 6 15 0 0 100 0 6 0 0 40 0 0 3 0 0 1 0 4 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0

[FdrTblMode]
IDNUM Head NowStation FdrTblMode Pass Type TapeCutLength
1 1 2 JOINT NO 0 0
2 2 2 JOINT NO 0 0
3 3 2 JOINT NO 0 0
4 4 2 JOINT NO 0 0
5 5 2 JOINT NO 0 0
6 6 2 JOINT NO 0 0
7 7 2 JOINT NO 0 0
8 8 2 JOINT NO 0 0
9 9 2 JOINT NO 0 0
10 10 2 JOINT NO 0 0

[OptimizeOptionsPerBeam]
IDNUM Head OptOptions CarryoverDiffNum OnlineSetupFeederNum
1 1 "00000000" 0 0
2 2 "00000000" 0 0
3 3 "00000000" 0 0
4 4 "00000000" 0 0
5 5 "00000000" 0 0
6 6 "00000000" 0 0
7 7 "00000000" 0 0
8 8 "00000000" 0 0
9 9 "00000000" 0 0
10 10 "00000000" 0 0

[LotNames]
IDNUM LotNum Lot MCFileName Filter AutoChg BaseChg Lane ProductionID SimProduct DGSPCBName DGSPCBRev DGSPCBSide DGSRefPin C DataGenMode MountHead VSTPath Order TargetTact C2
1048 1 "testoled-v2" "testoled-v2" 0 0 0 0 "" 0 "new-5line" "1" "T" "" "" 0 0 "" 0 0 ""

[ArrangementGroupProducts]
IDNUM Group Lot SameGroup
1048 1 1 0

[ArrangementGroupCondValue<1>]
Value1=""
Value2=""
Value3=""
Value4=""
Value5=""
Value6=""
Value7=""
Value8=""
Value9=""
Value10=""

[PartsDataEx]
IDNUM NAME LNAME REELS SKIP NoAutoDivide Alt AltNum NoArrange
48 0 30014 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
49 0 30015 302481 -1 0 0 0 0 0 0 0 0 161 0 0 0 0 0 0 0 0 0
50 0 30016 302481 302502 0 0 0 0 0 0 0 0 22 31 0 0 0 0 0 0 0 0
51 0 30017 -1 302481 0 0 0 0 0 0 0 0 0 155 0 0 0 0 0 0 0 0
52 0 40001 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
53 0 40002 302481 302481 0 0 0 0 0 0 0 0 72 199 0 0 0 0 0 0 0 0
54 0 40003 -1 302481 0 0 0 0 0 0 0 0 0 549 0 0 0 0 0 0 0 0
55 0 40004 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
56 0 40005 302481 302481 0 0 0 0 0 0 0 0 80 24 0 0 0 0 0 0 0 0
57 0 40006 302481 302481 0 0 0 0 0 0 0 0 8 24 0 0 0 0 0 0 0 0
58 0 40007 302481 302481 0 0 0 0 0 0 0 0 129 58 0 0 0 0 0 0 0 0
59 0 40008 302481 302481 0 0 0 0 0 0 0 0 49 26 0 0 0 0 0 0 0 0
60 0 40009 302481 302481 0 0 0 0 0 0 0 0 127 103 0 0 0 0 0 0 0 0
61 0 40010 302482 -1 0 0 0 0 0 0 0 0 84 0 0 0 0 0 0 0 0 0
62 0 40011 302481 -1 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0
63 0 40012 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
64 0 40013 302481 -1 0 0 0 0 0 0 0 0 108 0 0 0 0 0 0 0 0 0
65 0 40014 302481 -1 0 0 0 0 0 0 0 0 110 0 0 0 0 0 0 0 0 0
66 0 40015 302482 -1 0 0 0 0 0 0 0 0 517 0 0 0 0 0 0 0 0 0
67 0 40016 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
68 0 40017 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
69 0 50001 -1 302502 0 0 0 0 0 0 0 0 0 670 0 0 0 0 0 0 0 0
70 0 50002 -1 302481 0 0 0 0 0 0 0 0 0 48 0 0 0 0 0 0 0 0
71 0 50003 302502 302502 0 0 0 0 0 0 0 0 332 443 0 0 0 0 0 0 0 0
72 0 50004 -1 302502 0 0 0 0 0 0 0 0 0 467 0 0 0 0 0 0 0 0
73 0 50005 -1 302502 0 0 0 0 0 0 0 0 0 163 0 0 0 0 0 0 0 0
74 0 50006 302482 -1 0 0 0 0 0 0 0 0 410 0 0 0 0 0 0 0 0 0
75 0 50007 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
76 0 50008 -1 302502 0 0 0 0 0 0 0 0 0 276 0 0 0 0 0 0 0 0
77 0 50009 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
78 0 50010 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
79 0 50011 302481 -1 0 0 0 0 0 0 0 0 45 0 0 0 0 0 0 0 0 0
80 0 50012 -1 302502 0 0 0 0 0 0 0 0 0 286 0 0 0 0 0 0 0 0
81 0 50013 302502 302502 0 0 0 0 0 0 0 0 31 31 0 0 0 0 0 0 0 0
82 0 50014 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
83 0 50015 302502 -1 0 0 0 0 0 0 0 0 92 0 0 0 0 0 0 0 0 0
84 0 50016 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
85 0 50017 302481 -1 0 0 0 0 0 0 0 0 428 0 0 0 0 0 0 0 0 0
86 0 50018 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
87 0 50019 -1 302481 0 0 0 0 0 0 0 0 0 265 0 0 0 0 0 0 0 0
88 0 50020 -1 302502 0 0 0 0 0 0 0 0 0 519 0 0 0 0 0 0 0 0
89 0 50021 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
90 0 50022 302502 302502 0 0 0 0 0 0 0 0 518 722 0 0 0 0 0 0 0 0
91 0 50023 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
92 0 50024 302482 302342 0 0 0 0 0 0 0 0 454 472 0 0 0 0 0 0 0 0
93 0 50025 302482 -1 0 0 0 0 0 0 0 0 531 0 0 0 0 0 0 0 0 0
94 0 50026 -1 302482 0 0 0 0 0 0 0 0 0 148 0 0 0 0 0 0 0 0
95 0 50027 302482 -1 0 0 0 0 0 0 0 0 521 0 0 0 0 0 0 0 0 0
96 0 50028 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
97 0 50029 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
98 0 50030 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
99 0 60001 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
100 0 60002 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
101 0 60003 302481 -1 0 0 0 0 0 0 0 0 66 0 0 0 0 0 0 0 0 0
102 0 60004 302482 302481 0 0 0 0 0 0 0 0 323 537 0 0 0 0 0 0 0 0
103 0 60005 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
104 0 60006 302481 302481 0 0 0 0 0 0 0 0 59 143 0 0 0 0 0 0 0 0
105 0 60007 -1 302481 0 0 0 0 0 0 0 0 0 240 0 0 0 0 0 0 0 0
106 0 60008 302482 -1 0 0 0 0 0 0 0 0 203 0 0 0 0 0 0 0 0 0
107 0 60009 302481 -1 0 0 0 0 0 0 0 0 227 0 0 0 0 0 0 0 0 0
108 0 60010 302481 -1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0
109 0 60011 302502 -1 0 0 0 0 0 0 0 0 190 0 0 0 0 0 0 0 0 0
110 0 60012 302482 302481 0 0 0 0 0 0 0 0 97 62 0 0 0 0 0 0 0 0
111 0 60013 302481 302481 0 0 0 0 0 0 0 0 7 20 0 0 0 0 0 0 0 0
112 0 60014 302481 302481 0 0 0 0 0 0 0 0 39 111 0 0 0 0 0 0 0 0
113 0 60015 302481 302481 0 0 0 0 0 0 0 0 116 46 0 0 0 0 0 0 0 0
114 0 60016 302481 302481 0 0 0 0 0 0 0 0 8 135 0 0 0 0 0 0 0 0
115 0 60017 -1 302481 0 0 0 0 0 0 0 0 0 149 0 0 0 0 0 0 0 0
116 0 60018 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
117 0 60019 302481 -1 0 0 0 0 0 0 0 0 78 0 0 0 0 0 0 0 0 0
118 0 60020 -1 302481 0 0 0 0 0 0 0 0 0 17 0 0 0 0 0 0 0 0
119 0 60021 -1 302481 0 0 0 0 0 0 0 0 0 232 0 0 0 0 0 0 0 0
120 0 60022 -1 302481 0 0 0 0 0 0 0 0 0 50 0 0 0 0 0 0 0 0
121 0 60023 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
122 0 60024 302481 -1 0 0 0 0 0 0 0 0 510 0 0 0 0 0 0 0 0 0
123 0 60025 -1 302481 0 0 0 0 0 0 0 0 0 52 0 0 0 0 0 0 0 0
124 0 60026 302482 302481 0 0 0 0 0 0 0 0 678 98 0 0 0 0 0 0 0 0
125 0 60027 302482 -1 0 0 0 0 0 0 0 0 473 0 0 0 0 0 0 0 0 0
126 0 60028 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
127 0 60029 302481 -1 0 0 0 0 0 0 0 0 61 0 0 0 0 0 0 0 0 0
128 0 60030 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
129 0 70001 303784 0 0 0 0 0 0 0 0 0 716 0 0 0 0 0 0 0 0 0
130 0 70002 302823 0 0 0 0 0 0 0 0 0 275 0 0 0 0 0 0 0 0 0
131 0 70003 303624 0 0 0 0 0 0 0 0 0 465 0 0 0 0 0 0 0 0 0
132 0 70004 303623 0 0 0 0 0 0 0 0 0 686 0 0 0 0 0 0 0 0 0
133 0 70005 303623 0 0 0 0 0 0 0 0 0 687 0 0 0 0 0 0 0 0 0
134 0 70006 302983 0 0 0 0 0 0 0 0 0 690 0 0 0 0 0 0 0 0 0
135 0 70007 303624 0 0 0 0 0 0 0 0 0 496 0 0 0 0 0 0 0 0 0
136 0 70008 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
137 0 70009 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
138 0 70010 302823 0 0 0 0 0 0 0 0 0 541 0 0 0 0 0 0 0 0 0
139 0 70011 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
140 0 70012 302823 0 0 0 0 0 0 0 0 0 463 0 0 0 0 0 0 0 0 0
141 0 70013 303624 0 0 0 0 0 0 0 0 0 581 0 0 0 0 0 0 0 0 0
142 0 70014 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
143 0 70015 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
144 0 70016 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
145 0 70017 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
146 0 70018 302824 0 0 0 0 0 0 0 0 0 602 0 0 0 0 0 0 0 0 0
147 0 70019 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
148 0 70020 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
149 0 70021 303623 0 0 0 0 0 0 0 0 0 499 0 0 0 0 0 0 0 0 0
150 0 70022 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
151 0 70023 302982 0 0 0 0 0 0 0 0 0 325 0 0 0 0 0 0 0 0 0
152 0 70024 302823 0 0 0 0 0 0 0 0 0 171 0 0 0 0 0 0 0 0 0
153 0 70025 303624 0 0 0 0 0 0 0 0 0 480 0 0 0 0 0 0 0 0 0
154 0 70026 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
155 0 70027 303623 0 0 0 0 0 0 0 0 0 81 0 0 0 0 0 0 0 0 0
156 0 70028 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
157 0 70029 302822 0 0 0 0 0 0 0 0 0 150 0 0 0 0 0 0 0 0 0
158 0 70030 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
159 0 80001 302502 302502 0 0 0 0 0 0 0 0 307 518 0 0 0 0 0 0 0 0
160 0 80002 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
161 0 80003 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
162 0 80004 302502 302502 0 0 0 0 0 0 0 0 210 477 0 0 0 0 0 0 0 0
163 0 80005 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
164 0 80006 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
165 0 80007 302502 302482 0 0 0 0 0 0 0 0 99 533 0 0 0 0 0 0 0 0
166 0 80008 302481 302502 0 0 0 0 0 0 0 0 369 100 0 0 0 0 0 0 0 0
167 0 80009 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
168 0 80010 302502 302502 0 0 0 0 0 0 0 0 684 209 0 0 0 0 0 0 0 0
169 0 80011 302502 302502 0 0 0 0 0 0 0 0 737 211 0 0 0 0 0 0 0 0
170 0 80012 302502 302502 0 0 0 0 0 0 0 0 151 60 0 0 0 0 0 0 0 0
171 0 80013 302502 302502 0 0 0 0 0 0 0 0 31 31 0 0 0 0 0 0 0 0
172 0 80014 302482 302482 0 0 0 0 0 0 0 0 712 333 0 0 0 0 0 0 0 0
173 0 80015 302482 302502 0 0 0 0 0 0 0 0 539 56 0 0 0 0 0 0 0 0
174 0 80016 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
175 0 80017 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
176 0 80018 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
177 0 80019 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
178 0 80020 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
179 0 80021 302823 0 0 0 0 0 0 0 0 0 475 0 0 0 0 0 0 0 0 0
180 0 80022 302823 0 0 0 0 0 0 0 0 0 498 0 0 0 0 0 0 0 0 0
181 0 80023 302823 0 0 0 0 0 0 0 0 0 328 0 0 0 0 0 0 0 0 0
182 0 80024 302823 0 0 0 0 0 0 0 0 0 550 0 0 0 0 0 0 0 0 0
183 0 80025 302502 -1 0 0 0 0 0 0 0 0 546 0 0 0 0 0 0 0 0 0
184 0 80026 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
185 0 80027 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
186 0 80028 302502 -1 0 0 0 0 0 0 0 0 324 0 0 0 0 0 0 0 0 0
187 0 80029 302502 -1 0 0 0 0 0 0 0 0 688 0 0 0 0 0 0 0 0 0
188 0 80030 302502 -1 0 0 0 0 0 0 0 0 682 0 0 0 0 0 0 0 0 0
189 0 90001 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
190 0 90002 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
191 0 90003 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
192 0 90004 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
193 0 90005 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
194 0 90006 305227 0 0 0 0 0 0 0 0 0 818 0 0 0 0 0 0 0 0 0
196 0 90008 305225 0 0 0 0 0 0 0 0 0 488 0 0 0 0 0 0 0 0 0
198 0 90010 306025 0 0 0 0 0 0 0 0 0 450 0 0 0 0 0 0 0 0 0
201 0 90013 306025 0 0 0 0 0 0 0 0 0 449 0 0 0 0 0 0 0 0 0
204 0 90016 305225 0 0 0 0 0 0 0 0 0 447 0 0 0 0 0 0 0 0 0
206 0 90018 306825 0 0 0 0 0 0 0 0 0 448 0 0 0 0 0 0 0 0 0
209 0 90021 305227 0 0 0 0 0 0 0 0 0 719 0 0 0 0 0 0 0 0 0
210 0 90023 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
211 0 90024 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
212 0 90025 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
213 0 90026 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
214 0 90027 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
215 0 90028 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
216 0 90029 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
217 0 90030 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
219 0 101001 1002 -1 -1 -1 -1 -1 -1 -1 -1 -1 707 0 0 0 0 0 0 0 0 0
220 0 101002 1003 -1 -1 -1 -1 -1 -1 -1 -1 -1 707 0 0 0 0 0 0 0 0 0
221 0 101003 1004 -1 -1 -1 -1 -1 -1 -1 -1 -1 707 0 0 0 0 0 0 0 0 0
222 0 101004 1005 -1 -1 -1 -1 -1 -1 -1 -1 -1 707 0 0 0 0 0 0 0 0 0
223 0 101005 1006 -1 -1 -1 -1 -1 -1 -1 -1 -1 707 0 0 0 0 0 0 0 0 0
224 0 101006 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
225 0 101007 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
226 0 101008 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
227 0 101009 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
228 0 101010 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
229 0 101011 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
230 0 101012 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
231 0 101013 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
232 0 101014 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
233 0 101015 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
234 0 101016 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
235 0 101017 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
236 0 101018 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
237 0 101019 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
238 0 101020 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
239 0 102001 1008 -1 -1 -1 -1 -1 -1 -1 -1 -1 486 0 0 0 0 0 0 0 0 0
240 0 102002 1009 -1 -1 -1 -1 -1 -1 -1 -1 -1 486 0 0 0 0 0 0 0 0 0
241 0 102003 1010 -1 -1 -1 -1 -1 -1 -1 -1 -1 486 0 0 0 0 0 0 0 0 0
242 0 102004 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
243 0 102005 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
244 0 102006 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
245 0 102007 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
246 0 102008 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
247 0 102009 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
248 0 102010 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
249 0 102011 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
250 0 102012 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
251 0 102013 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
252 0 102014 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
253 0 102015 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
254 0 102016 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
255 0 102017 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
256 0 102018 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
257 0 102019 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
258 0 102020 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0

[StockData]
IDNUM N PA PB PC PD PE PF PG PH PI PJ TA TB TC TD TE TF TG TH TI TJ Force LdFrmW WaferRot
1 10001 153 0 0 0 0 0 0 0 0 0 302481 0 0 0 0 0 0 0 0 0 0 0.000 0
2 10005 69 0 0 0 0 0 0 0 0 0 302481 0 0 0 0 0 0 0 0 0 0 0.000 0
3 10006 8 15 0 0 0 0 0 0 0 0 302481 302481 0 0 0 0 0 0 0 0 0 0.000 0
4 10007 10 29 0 0 0 0 0 0 0 0 302482 302481 0 0 0 0 0 0 0 0 0 0.000 0
5 10008 3 23 0 0 0 0 0 0 0 0 302481 302481 0 0 0 0 0 0 0 0 0 0.000 0
6 10009 0 83 0 0 0 0 0 0 0 0 0 302481 0 0 0 0 0 0 0 0 0 0.000 0
7 10010 5 71 0 0 0 0 0 0 0 0 302481 302481 0 0 0 0 0 0 0 0 0 0.000 0
8 10011 11 512 0 0 0 0 0 0 0 0 302482 302482 0 0 0 0 0 0 0 0 0 0.000 0
9 10012 0 536 0 0 0 0 0 0 0 0 0 302481 0 0 0 0 0 0 0 0 0 0.000 0
10 10014 439 243 0 0 0 0 0 0 0 0 302502 302481 0 0 0 0 0 0 0 0 0 0.000 0
11 10016 0 126 0 0 0 0 0 0 0 0 0 302482 0 0 0 0 0 0 0 0 0 0.000 0
12 10017 88 459 0 0 0 0 0 0 0 0 302481 302481 0 0 0 0 0 0 0 0 0 0.000 0
13 20001 0 322 0 0 0 0 0 0 0 0 0 302481 0 0 0 0 0 0 0 0 0 0.000 0
14 20003 0 37 0 0 0 0 0 0 0 0 0 302481 0 0 0 0 0 0 0 0 0 0.000 0
